Sample,Plate,Barcode,Mixture_type,Num_species,Species_list
D8P1,1,23,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D8P1,1,23,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D8P1,1,23,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D8P1,1,23,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D8P1,1,23,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D8P1,1,23,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D8P1,1,23,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D8P1,1,23,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D8P1,1,23,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool8P1,1,24,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
I1P2,1,25,Insects,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
D1P2,1,26,DNA,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
PCRpool1P2,1,27,PCR,15,Acizzia_alternata;Acizzia_solanicola;Aphidius_colemani;Bactrocera_tryoni;Carpophilus_davidsoni;Carpophilus_dimidiatus;Diuraphis_noxia;Drosophila_hydeii;Drosophila_melanogaster;Drosophila_simulans;Lysiphlebus_testaceipes;Metopolophium_dirhodum;Psyllid_sp;Rhopalosiphum_padi;Scaptodrosophila_lativittata
